Alert_Number,Organization_Name,Repository_Name,Secret_Type,Secret_Type_ID,State,Created_At,Updated_At,URL,Validity,Resolution,Resolved_By,Resolved_At,Publicly_Leaked,Push_Protection_Bypassed,Location_Path,Location_Start_Line,Location_End_Line,Location_Start_Column,Location_End_Column,Location_Blob_Sha,Location_Blob_URL,Locations_URL,Has_More_Locations
59,InfoMVyasVDemo,test-webgoat,Azure Cosmosdb Key Identifiable,azure_cosmosdb_key_identifiable,open,2025-04-07T00:00:00Z,2026-02-17T00:00:00Z,https://github.com/InfoMVyasVDemo/test-webgoat/security/secret-scanning/59,active,,,,True,True,.github/workflows/semgrep-test.yml,172,174,12,59,7d892de1664d257014b1ce3212a1c56609005bde,https://api.github.com/repos/InfoMVyasVDemo/test-webgoat/git/blobs/7d892de1664d257014b1ce3212a1c56609005bde,https://api.github.com/repos/InfoMVyasVDemo/test-webgoat/secret-scanning/alerts/59/locations,False
5,CloudNative-Org,demo-gateway,GoCardless Live Access Token,gocardless_live_access_token,dismissed,2025-10-28T00:00:00Z,2026-06-28T00:00:00Z,https://github.com/CloudNative-Org/demo-gateway/security/secret-scanning/5,unknown,,,,False,False,.env,7,7,17,102,aa472829ead04f230a5d8c668e66b5d3a01e2b68,https://api.github.com/repos/CloudNative-Org/demo-gateway/git/blobs/aa472829ead04f230a5d8c668e66b5d3a01e2b68,https://api.github.com/repos/CloudNative-Org/demo-gateway/secret-scanning/alerts/5/locations,False
59,DevOps-Central,project-portal,GoCardless Live Access Token,gocardless_live_access_token,open,2024-11-03T00:00:00Z,2025-02-21T00:00:00Z,https://github.com/DevOps-Central/project-portal/security/secret-scanning/59,active,,,,False,True,code/readme.md,2,3,10,77,9643f0a93962d7bd44b0cce7bbaa1f3627449701,https://api.github.com/repos/DevOps-Central/project-portal/git/blobs/9643f0a93962d7bd44b0cce7bbaa1f3627449701,https://api.github.com/repos/DevOps-Central/project-portal/secret-scanning/alerts/59/locations,False
39,SecureCode-Inc,repo-infrastructure,GitHub Personal Access Token,github_personal_access_token,dismissed,2024-04-16T00:00:00Z,2025-01-19T00:00:00Z,https://github.com/SecureCode-Inc/repo-infrastructure/security/secret-scanning/39,inactive,,,,True,True,.github/workflows/ci.yml,184,185,41,96,4cd0a93eaf1458176f9683aed292fd7911c2e5c2,https://api.github.com/repos/SecureCode-Inc/repo-infrastructure/git/blobs/4cd0a93eaf1458176f9683aed292fd7911c2e5c2,https://api.github.com/repos/SecureCode-Inc/repo-infrastructure/secret-scanning/alerts/39/locations,False
35,InfoMVyasVDemo,repo-microservice,Azure Storage Account Access Key,azure_storage_account_key,resolved,2025-11-01T00:00:00Z,2026-07-02T00:00:00Z,https://github.com/InfoMVyasVDemo/repo-microservice/security/secret-scanning/35,active,,,,True,True,.github/workflows/github-polaris-action.yml,195,195,34,65,cc9d9a264a84cf8de2c5ecdf644639433b9cf39d,https://api.github.com/repos/InfoMVyasVDemo/repo-microservice/git/blobs/cc9d9a264a84cf8de2c5ecdf644639433b9cf39d,https://api.github.com/repos/InfoMVyasVDemo/repo-microservice/secret-scanning/alerts/35/locations,False
42,InfoMVyasVDemo,dev-backend,Azure Storage Account Access Key,azure_storage_account_key,dismissed,2024-05-06T00:00:00Z,2025-04-09T00:00:00Z,https://github.com/InfoMVyasVDemo/dev-backend/security/secret-scanning/42,inactive,,,,True,True,test_credentials.txt,59,62,9,30,531ac33bd725e8e4df49aed8ace335b79b0c360e,https://api.github.com/repos/InfoMVyasVDemo/dev-backend/git/blobs/531ac33bd725e8e4df49aed8ace335b79b0c360e,https://api.github.com/repos/InfoMVyasVDemo/dev-backend/secret-scanning/alerts/42/locations,False
43,DevOps-Central,prod-platform,Google API Key,google_api_key,dismissed,2024-05-26T00:00:00Z,2024-09-08T00:00:00Z,https://github.com/DevOps-Central/prod-platform/security/secret-scanning/43,inactive,,,,False,True,new_test.txt,138,141,37,97,ec407134af412512012347b542e571aaae40189d,https://api.github.com/repos/DevOps-Central/prod-platform/git/blobs/ec407134af412512012347b542e571aaae40189d,https://api.github.com/repos/DevOps-Central/prod-platform/secret-scanning/alerts/43/locations,True
2,InfoMGHAS-KR,project-toolkit,Pattern-1,pattern_1,resolved,2024-10-31T00:00:00Z,2025-06-25T00:00:00Z,https://github.com/InfoMGHAS-KR/project-toolkit/security/secret-scanning/2,inactive,,,,True,True,config/secrets.json,33,34,22,79,4dc9bf5219fa615bcd53f4b7739790ad7cd73821,https://api.github.com/repos/InfoMGHAS-KR/project-toolkit/git/blobs/4dc9bf5219fa615bcd53f4b7739790ad7cd73821,https://api.github.com/repos/InfoMGHAS-KR/project-toolkit/secret-scanning/alerts/2/locations,True
97,DevOps-Central,test-platform,Azure DevOps Personal Access Token,azure_devops_personal_access_token,open,2024-11-18T00:00:00Z,2025-06-11T00:00:00Z,https://github.com/DevOps-Central/test-platform/security/secret-scanning/97,active,,,,False,False,new_test.txt,27,27,10,63,d98af253b0e103ce9b1d70693f0e68f10bae0a79,https://api.github.com/repos/DevOps-Central/test-platform/git/blobs/d98af253b0e103ce9b1d70693f0e68f10bae0a79,https://api.github.com/repos/DevOps-Central/test-platform/secret-scanning/alerts/97/locations,True
76,InfoMGHAS-KR,test-backend,Mailgun API Key,mailgun_api_key,open,2024-06-14T00:00:00Z,2025-06-07T00:00:00Z,https://github.com/InfoMGHAS-KR/test-backend/security/secret-scanning/76,active,,,,True,True,readme.md,63,64,14,63,21b1d5ef96f71f3f91c7535595c48936b5848383,https://api.github.com/repos/InfoMGHAS-KR/test-backend/git/blobs/21b1d5ef96f71f3f91c7535595c48936b5848383,https://api.github.com/repos/InfoMGHAS-KR/test-backend/secret-scanning/alerts/76/locations,True
30,SecureCode-Inc,app,GitLab Access Token,gitlab_access_token,open,2024-09-19T00:00:00Z,2025-06-06T00:00:00Z,https://github.com/SecureCode-Inc/app/security/secret-scanning/30,active,,,,True,False,app.txt,142,143,43,102,d7aaba4069872bc6c8c4895db9149001916a157f,https://api.github.com/repos/SecureCode-Inc/app/git/blobs/d7aaba4069872bc6c8c4895db9149001916a157f,https://api.github.com/repos/SecureCode-Inc/app/secret-scanning/alerts/30/locations,True
99,im-naga-ghas,prod-frontend,GoCardless Live Access Token,gocardless_live_access_token,dismissed,2024-06-13T00:00:00Z,2024-07-26T00:00:00Z,https://github.com/im-naga-ghas/prod-frontend/security/secret-scanning/99,active,,,,False,False,src/main/java/org/owasp/webgoat/lessons/secure_passwords/SecurePasswordsAssignment.java,169,170,46,82,f9a0d79353673d49881a2f11d1c29effde0b6dec,https://api.github.com/repos/im-naga-ghas/prod-frontend/git/blobs/f9a0d79353673d49881a2f11d1c29effde0b6dec,https://api.github.com/repos/im-naga-ghas/prod-frontend/secret-scanning/alerts/99/locations,False
88,InfoMVyasVDemo,project-dashboard,Azure DevOps Personal Access Token,azure_devops_personal_access_token,resolved,2025-11-05T00:00:00Z,2026-05-15T00:00:00Z,https://github.com/InfoMVyasVDemo/project-dashboard/security/secret-scanning/88,inactive,,,,True,False,storage/src/main/resources/.env,10,13,23,96,103b76da42e8b237cff8751eaa744ba14c3db04b,https://api.github.com/repos/InfoMVyasVDemo/project-dashboard/git/blobs/103b76da42e8b237cff8751eaa744ba14c3db04b,https://api.github.com/repos/InfoMVyasVDemo/project-dashboard/secret-scanning/alerts/88/locations,True
70,TechCorp-Dev,project-toolkit,Stripe API Key,stripe_api_key,open,2025-12-14T00:00:00Z,2025-12-20T00:00:00Z,https://github.com/TechCorp-Dev/project-toolkit/security/secret-scanning/70,active,,,,False,False,.github/workflows/SynopsysDetect.yaml,73,74,5,73,41f15646ec650590adccc4da9ac30de52e65b73e,https://api.github.com/repos/TechCorp-Dev/project-toolkit/git/blobs/41f15646ec650590adccc4da9ac30de52e65b73e,https://api.github.com/repos/TechCorp-Dev/project-toolkit/secret-scanning/alerts/70/locations,True
18,TechCorp-Dev,project-backend,Amazon AWS Secret Access Key,aws_secret_access_key,resolved,2024-08-07T00:00:00Z,2025-05-06T00:00:00Z,https://github.com/TechCorp-Dev/project-backend/security/secret-scanning/18,active,,,,False,True,.env,85,85,44,87,a0b45facb74f04a4a4e9f32411db605e11a4d8b2,https://api.github.com/repos/TechCorp-Dev/project-backend/git/blobs/a0b45facb74f04a4a4e9f32411db605e11a4d8b2,https://api.github.com/repos/TechCorp-Dev/project-backend/secret-scanning/alerts/18/locations,True
74,im-naga-ghas,demo-platform,GitLab Access Token,gitlab_access_token,resolved,2025-09-08T00:00:00Z,2026-08-06T00:00:00Z,https://github.com/im-naga-ghas/demo-platform/security/secret-scanning/74,unknown,,,,False,False,.github/workflows/SynopsysDetect.yaml,127,128,38,118,f012c5e7bca374635d8d2a576a1cdc283dd93575,https://api.github.com/repos/im-naga-ghas/demo-platform/git/blobs/f012c5e7bca374635d8d2a576a1cdc283dd93575,https://api.github.com/repos/im-naga-ghas/demo-platform/secret-scanning/alerts/74/locations,True
20,InfoMGHAS-KR,dev-service,Azure Storage Account Access Key,azure_storage_account_key,open,2024-12-19T00:00:00Z,2025-04-12T00:00:00Z,https://github.com/InfoMGHAS-KR/dev-service/security/secret-scanning/20,inactive,,,,False,True,.github/workflows/SynopsysDetect.yaml,177,180,36,61,c43d7ede915093800a5b9b537f9730f8b9cab33b,https://api.github.com/repos/InfoMGHAS-KR/dev-service/git/blobs/c43d7ede915093800a5b9b537f9730f8b9cab33b,https://api.github.com/repos/InfoMGHAS-KR/dev-service/secret-scanning/alerts/20/locations,False
43,SecureCode-Inc,repo-microservice,Azure Storage Account Access Key,azure_storage_account_key,dismissed,2024-09-01T00:00:00Z,2025-03-31T00:00:00Z,https://github.com/SecureCode-Inc/repo-microservice/security/secret-scanning/43,inactive,,,,True,False,README.md,183,183,1,48,d57e53e3c1f72be1167c4045086e00bcf074a703,https://api.github.com/repos/SecureCode-Inc/repo-microservice/git/blobs/d57e53e3c1f72be1167c4045086e00bcf074a703,https://api.github.com/repos/SecureCode-Inc/repo-microservice/secret-scanning/alerts/43/locations,False
33,InfoMGHAS-KR,prod-webgoat,GoCardless Live Access Token,gocardless_live_access_token,open,2025-06-03T00:00:00Z,2025-08-21T00:00:00Z,https://github.com/InfoMGHAS-KR/prod-webgoat/security/secret-scanning/33,active,,,,False,False,.github/workflows/ci.yml,145,146,13,89,cd25a78fbb67dede8ded662056a853f217972d16,https://api.github.com/repos/InfoMGHAS-KR/prod-webgoat/git/blobs/cd25a78fbb67dede8ded662056a853f217972d16,https://api.github.com/repos/InfoMGHAS-KR/prod-webgoat/secret-scanning/alerts/33/locations,False
91,InfoMGHAS-KR,project-microservice,Terraform Cloud / Enterprise API Token,terraform_api_token,dismissed,2025-08-15T00:00:00Z,2025-12-09T00:00:00Z,https://github.com/InfoMGHAS-KR/project-microservice/security/secret-scanning/91,active,,,,True,True,.github/workflows/semgrep-test.yml,148,148,17,94,5325752a4c046c50d66e125f43cbff42bbc2138a,https://api.github.com/repos/InfoMGHAS-KR/project-microservice/git/blobs/5325752a4c046c50d66e125f43cbff42bbc2138a,https://api.github.com/repos/InfoMGHAS-KR/project-microservice/secret-scanning/alerts/91/locations,True
1,InfoMGHAS-KR,project-engine,GoCardless Live Access Token,gocardless_live_access_token,resolved,2025-05-16T00:00:00Z,2025-12-28T00:00:00Z,https://github.com/InfoMGHAS-KR/project-engine/security/secret-scanning/1,unknown,,,,True,False,Config/terraform/aws/ec2.tf,34,36,24,60,ebbb94815105ab4a50aecdaa47c728677a72bd48,https://api.github.com/repos/InfoMGHAS-KR/project-engine/git/blobs/ebbb94815105ab4a50aecdaa47c728677a72bd48,https://api.github.com/repos/InfoMGHAS-KR/project-engine/secret-scanning/alerts/1/locations,False
100,DataTeam-Hub,prod-platform,GoCardless Live Access Token,gocardless_live_access_token,resolved,2025-06-14T00:00:00Z,2026-05-02T00:00:00Z,https://github.com/DataTeam-Hub/prod-platform/security/secret-scanning/100,unknown,,,,True,True,.env,145,147,41,71,eb5d996b0ce466be6df4f7846849eba055cd758b,https://api.github.com/repos/DataTeam-Hub/prod-platform/git/blobs/eb5d996b0ce466be6df4f7846849eba055cd758b,https://api.github.com/repos/DataTeam-Hub/prod-platform/secret-scanning/alerts/100/locations,False
71,InfoMVyasVDemo,app,email,email,dismissed,2024-04-10T00:00:00Z,2024-05-21T00:00:00Z,https://github.com/InfoMVyasVDemo/app/security/secret-scanning/71,active,,,,False,True,src/js/secretsExample.js,37,37,44,68,5ddd4856353a3f81c0bdf020896284e7f8fa69d4,https://api.github.com/repos/InfoMVyasVDemo/app/git/blobs/5ddd4856353a3f81c0bdf020896284e7f8fa69d4,https://api.github.com/repos/InfoMVyasVDemo/app/secret-scanning/alerts/71/locations,True
35,CloudNative-Org,demo-frontend,Msft Email,msft_email,resolved,2025-11-22T00:00:00Z,2025-12-26T00:00:00Z,https://github.com/CloudNative-Org/demo-frontend/security/secret-scanning/35,unknown,,,,False,False,storage/src/main/resources/application.properties,43,44,41,93,1fdebed2afb45b626caf8c790ea52a6013e41103,https://api.github.com/repos/CloudNative-Org/demo-frontend/git/blobs/1fdebed2afb45b626caf8c790ea52a6013e41103,https://api.github.com/repos/CloudNative-Org/demo-frontend/secret-scanning/alerts/35/locations,False
85,im-naga-ghas,dev-toolkit,Azure Storage Account Access Key,azure_storage_account_key,dismissed,2024-02-04T00:00:00Z,2024-07-17T00:00:00Z,https://github.com/im-naga-ghas/dev-toolkit/security/secret-scanning/85,unknown,,,,True,True,src/main/java/org/owasp/webgoat/lessons/secure_passwords/SecurePasswordsAssignment.java,38,38,39,123,a3b0264f942762330bc457290ea81968f4624e13,https://api.github.com/repos/im-naga-ghas/dev-toolkit/git/blobs/a3b0264f942762330bc457290ea81968f4624e13,https://api.github.com/repos/im-naga-ghas/dev-toolkit/secret-scanning/alerts/85/locations,True
14,DataTeam-Hub,repo-webgoat,Azure DevOps Personal Access Token,azure_devops_personal_access_token,resolved,2025-06-28T00:00:00Z,2026-05-10T00:00:00Z,https://github.com/DataTeam-Hub/repo-webgoat/security/secret-scanning/14,unknown,,,,True,True,.env,156,158,5,39,0d1723b439c5664a66507570474d105874928e5e,https://api.github.com/repos/DataTeam-Hub/repo-webgoat/git/blobs/0d1723b439c5664a66507570474d105874928e5e,https://api.github.com/repos/DataTeam-Hub/repo-webgoat/secret-scanning/alerts/14/locations,True
70,CloudNative-Org,demo-service,Azure Storage Account Access Key,azure_storage_account_key,resolved,2024-12-29T00:00:00Z,2025-11-02T00:00:00Z,https://github.com/CloudNative-Org/demo-service/security/secret-scanning/70,inactive,,,,False,True,test_credentials.txt,84,85,12,92,2405c38635b917f286d159b56f63fb8d6610d759,https://api.github.com/repos/CloudNative-Org/demo-service/git/blobs/2405c38635b917f286d159b56f63fb8d6610d759,https://api.github.com/repos/CloudNative-Org/demo-service/secret-scanning/alerts/70/locations,True
17,DataTeam-Hub,project-frontend,GoCardless Live Access Token,gocardless_live_access_token,resolved,2024-11-06T00:00:00Z,2025-06-09T00:00:00Z,https://github.com/DataTeam-Hub/project-frontend/security/secret-scanning/17,unknown,,,,True,False,test_credentials.txt,34,36,20,95,cdc181a2802ace7054fb198388148737996b7441,https://api.github.com/repos/DataTeam-Hub/project-frontend/git/blobs/cdc181a2802ace7054fb198388148737996b7441,https://api.github.com/repos/DataTeam-Hub/project-frontend/secret-scanning/alerts/17/locations,True
77,DataTeam-Hub,test-frontend,Amazon AWS Secret Access Key,aws_secret_access_key,dismissed,2024-03-21T00:00:00Z,2024-05-03T00:00:00Z,https://github.com/DataTeam-Hub/test-frontend/security/secret-scanning/77,inactive,,,,False,True,app.settings.json,192,195,18,95,d2cc2a61f0cc8d6b9b45f4eaf5330916d3f5849b,https://api.github.com/repos/DataTeam-Hub/test-frontend/git/blobs/d2cc2a61f0cc8d6b9b45f4eaf5330916d3f5849b,https://api.github.com/repos/DataTeam-Hub/test-frontend/secret-scanning/alerts/77/locations,False
20,InfoMVyasVDemo,demo-gateway,GitLab Access Token,gitlab_access_token,resolved,2025-04-04T00:00:00Z,2025-08-04T00:00:00Z,https://github.com/InfoMVyasVDemo/demo-gateway/security/secret-scanning/20,inactive,,,,False,False,.github/workflows/SynopsysDetect.yaml,49,52,47,85,8b2e513ac90bf3283ccf6a77f195820ae205579c,https://api.github.com/repos/InfoMVyasVDemo/demo-gateway/git/blobs/8b2e513ac90bf3283ccf6a77f195820ae205579c,https://api.github.com/repos/InfoMVyasVDemo/demo-gateway/secret-scanning/alerts/20/locations,False
48,im-naga-ghas,microservice,Mailgun API Key,mailgun_api_key,resolved,2024-12-22T00:00:00Z,2025-10-21T00:00:00Z,https://github.com/im-naga-ghas/microservice/security/secret-scanning/48,active,,,,False,False,.github/workflows/ci.yml,136,138,22,51,ebe0cd240a9f56ced098f79184a94704594411e2,https://api.github.com/repos/im-naga-ghas/microservice/git/blobs/ebe0cd240a9f56ced098f79184a94704594411e2,https://api.github.com/repos/im-naga-ghas/microservice/secret-scanning/alerts/48/locations,True
88,DataTeam-Hub,demo-toolkit,Amazon AWS Access Key ID,aws_access_key_id,open,2024-01-14T00:00:00Z,2024-10-12T00:00:00Z,https://github.com/DataTeam-Hub/demo-toolkit/security/secret-scanning/88,inactive,,,,False,True,src/js/secretsExample.js,91,92,38,119,0878bf54cf489b783480618cead2cc49ed31bb32,https://api.github.com/repos/DataTeam-Hub/demo-toolkit/git/blobs/0878bf54cf489b783480618cead2cc49ed31bb32,https://api.github.com/repos/DataTeam-Hub/demo-toolkit/secret-scanning/alerts/88/locations,False
58,CloudNative-Org,demo-engine,Postman API Key,postman_api_key,open,2025-04-01T00:00:00Z,2025-12-29T00:00:00Z,https://github.com/CloudNative-Org/demo-engine/security/secret-scanning/58,inactive,,,,True,False,src/main/resources/application.properties,178,179,41,126,9f447b30204fb01378910edebcf5119f8cc609ab,https://api.github.com/repos/CloudNative-Org/demo-engine/git/blobs/9f447b30204fb01378910edebcf5119f8cc609ab,https://api.github.com/repos/CloudNative-Org/demo-engine/secret-scanning/alerts/58/locations,True
24,InfoMVyasVDemo,demo-app,GitHub Personal Access Token,github_personal_access_token,resolved,2024-08-15T00:00:00Z,2024-10-17T00:00:00Z,https://github.com/InfoMVyasVDemo/demo-app/security/secret-scanning/24,active,,,,True,True,src/main/java/org/owasp/webgoat/lessons/secure_passwords/SecurePasswordsAssignment.java,187,190,33,54,334145b2437ec6dbfbe8f306ff200f1e3a5f4f34,https://api.github.com/repos/InfoMVyasVDemo/demo-app/git/blobs/334145b2437ec6dbfbe8f306ff200f1e3a5f4f34,https://api.github.com/repos/InfoMVyasVDemo/demo-app/secret-scanning/alerts/24/locations,True
89,CloudNative-Org,service,Amazon AWS Access Key ID,aws_access_key_id,open,2024-04-23T00:00:00Z,2024-04-26T00:00:00Z,https://github.com/CloudNative-Org/service/security/secret-scanning/89,inactive,,,,False,False,app.txt,164,164,32,54,b9125ad353cff9971ad4ddf1422e868bb9832d77,https://api.github.com/repos/CloudNative-Org/service/git/blobs/b9125ad353cff9971ad4ddf1422e868bb9832d77,https://api.github.com/repos/CloudNative-Org/service/secret-scanning/alerts/89/locations,False
25,DevOps-Central,repo-toolkit,Pattern-1,pattern_1,open,2026-01-05T00:00:00Z,2026-10-16T00:00:00Z,https://github.com/DevOps-Central/repo-toolkit/security/secret-scanning/25,unknown,,,,True,True,Config/terraform/aws/ec2.tf,152,152,37,100,561f510dc30997cac11f7f35f3af80506d21f1c3,https://api.github.com/repos/DevOps-Central/repo-toolkit/git/blobs/561f510dc30997cac11f7f35f3af80506d21f1c3,https://api.github.com/repos/DevOps-Central/repo-toolkit/secret-scanning/alerts/25/locations,True
62,SecureCode-Inc,repo-frontend,Stripe API Key,stripe_api_key,resolved,2024-11-11T00:00:00Z,2025-01-07T00:00:00Z,https://github.com/SecureCode-Inc/repo-frontend/security/secret-scanning/62,inactive,,,,True,False,test_credentials.txt,125,125,37,136,bdd8618abd492b319713f6129a97ecae540d8908,https://api.github.com/repos/SecureCode-Inc/repo-frontend/git/blobs/bdd8618abd492b319713f6129a97ecae540d8908,https://api.github.com/repos/SecureCode-Inc/repo-frontend/secret-scanning/alerts/62/locations,False
23,InfoMVyasVDemo,service,Amazon AWS Access Key ID,aws_access_key_id,open,2024-11-22T00:00:00Z,2025-05-06T00:00:00Z,https://github.com/InfoMVyasVDemo/service/security/secret-scanning/23,inactive,,,,False,False,app.settings.json,21,24,37,124,f92e8dcfbc5882488967cea5ebe1d116a35c85e4,https://api.github.com/repos/InfoMVyasVDemo/service/git/blobs/f92e8dcfbc5882488967cea5ebe1d116a35c85e4,https://api.github.com/repos/InfoMVyasVDemo/service/secret-scanning/alerts/23/locations,True
26,CloudNative-Org,platform,Amazon AWS Secret Access Key,aws_secret_access_key,resolved,2024-12-22T00:00:00Z,2025-09-20T00:00:00Z,https://github.com/CloudNative-Org/platform/security/secret-scanning/26,active,,,,False,True,test secret,184,184,12,44,64ea0cc72b704606ec1e625fb781107ca16893b8,https://api.github.com/repos/CloudNative-Org/platform/git/blobs/64ea0cc72b704606ec1e625fb781107ca16893b8,https://api.github.com/repos/CloudNative-Org/platform/secret-scanning/alerts/26/locations,True
95,SecureCode-Inc,prod-api,Azure DevOps Personal Access Token,azure_devops_personal_access_token,dismissed,2025-07-12T00:00:00Z,2025-07-15T00:00:00Z,https://github.com/SecureCode-Inc/prod-api/security/secret-scanning/95,inactive,,,,True,True,config/terraform/aws/ec2.tf,165,165,16,107,cd6ea9de6e37583684c57fb61f0c66bc0a3330d1,https://api.github.com/repos/SecureCode-Inc/prod-api/git/blobs/cd6ea9de6e37583684c57fb61f0c66bc0a3330d1,https://api.github.com/repos/SecureCode-Inc/prod-api/secret-scanning/alerts/95/locations,True
53,SecureCode-Inc,repo-backend,Msft Email,msft_email,resolved,2025-07-20T00:00:00Z,2025-10-11T00:00:00Z,https://github.com/SecureCode-Inc/repo-backend/security/secret-scanning/53,inactive,,,,True,True,Config/terraform/aws/ec2.tf,59,59,26,105,46c31e250ad0302ba2ca9b4121471fdd1389c6e9,https://api.github.com/repos/SecureCode-Inc/repo-backend/git/blobs/46c31e250ad0302ba2ca9b4121471fdd1389c6e9,https://api.github.com/repos/SecureCode-Inc/repo-backend/secret-scanning/alerts/53/locations,True
14,im-naga-ghas,project-app,Azure DevOps Personal Access Token,azure_devops_personal_access_token,resolved,2024-02-26T00:00:00Z,2024-10-14T00:00:00Z,https://github.com/im-naga-ghas/project-app/security/secret-scanning/14,unknown,,,,False,True,src/main/java/org/owasp/webgoat/lessons/secure_passwords/SecurePasswordsAssignment.java,104,105,46,88,a4107479d96f4226585c61ceae55516cb834d3de,https://api.github.com/repos/im-naga-ghas/project-app/git/blobs/a4107479d96f4226585c61ceae55516cb834d3de,https://api.github.com/repos/im-naga-ghas/project-app/secret-scanning/alerts/14/locations,True
26,DevOps-Central,api,Msft Email,msft_email,resolved,2024-01-31T00:00:00Z,2024-04-19T00:00:00Z,https://github.com/DevOps-Central/api/security/secret-scanning/26,unknown,,,,False,True,.github/workflows/github-polaris-action.yml,151,153,37,93,18e3e79c1379579f37ba738296f8e2bcf925808c,https://api.github.com/repos/DevOps-Central/api/git/blobs/18e3e79c1379579f37ba738296f8e2bcf925808c,https://api.github.com/repos/DevOps-Central/api/secret-scanning/alerts/26/locations,True
53,SecureCode-Inc,repo-portal,Amazon AWS Access Key ID,aws_access_key_id,dismissed,2024-07-11T00:00:00Z,2025-01-27T00:00:00Z,https://github.com/SecureCode-Inc/repo-portal/security/secret-scanning/53,active,,,,True,True,Config/terraform/aws/ec2.tf,68,70,38,79,0b9bc7b83a140c74ca5b436ddc8f8a10edb39314,https://api.github.com/repos/SecureCode-Inc/repo-portal/git/blobs/0b9bc7b83a140c74ca5b436ddc8f8a10edb39314,https://api.github.com/repos/SecureCode-Inc/repo-portal/secret-scanning/alerts/53/locations,False
68,InfoMVyasVDemo,test-backend,GoCardless Live Access Token,gocardless_live_access_token,open,2025-06-06T00:00:00Z,2025-09-08T00:00:00Z,https://github.com/InfoMVyasVDemo/test-backend/security/secret-scanning/68,inactive,,,,False,False,readme.md,185,188,23,49,2669a291d3d57e401e429732540803bd565db755,https://api.github.com/repos/InfoMVyasVDemo/test-backend/git/blobs/2669a291d3d57e401e429732540803bd565db755,https://api.github.com/repos/InfoMVyasVDemo/test-backend/secret-scanning/alerts/68/locations,True
79,DevOps-Central,demo-gateway,Amazon AWS Secret Access Key,aws_secret_access_key,resolved,2024-07-07T00:00:00Z,2024-08-06T00:00:00Z,https://github.com/DevOps-Central/demo-gateway/security/secret-scanning/79,active,,,,True,False,new_test.txt,74,77,19,46,c7f07fa1b0c37b69ca56030221c32ed65e43b80b,https://api.github.com/repos/DevOps-Central/demo-gateway/git/blobs/c7f07fa1b0c37b69ca56030221c32ed65e43b80b,https://api.github.com/repos/DevOps-Central/demo-gateway/secret-scanning/alerts/79/locations,False
96,DevOps-Central,demo-engine,Pattern-1,pattern_1,open,2025-09-13T00:00:00Z,2026-08-09T00:00:00Z,https://github.com/DevOps-Central/demo-engine/security/secret-scanning/96,inactive,,,,False,True,.github/workflows/github-polaris-action.yml,72,74,49,133,ad35516f3af9f96591dffbe41a71f5129dde20b7,https://api.github.com/repos/DevOps-Central/demo-engine/git/blobs/ad35516f3af9f96591dffbe41a71f5129dde20b7,https://api.github.com/repos/DevOps-Central/demo-engine/secret-scanning/alerts/96/locations,False
36,TechCorp-Dev,prod-gateway,Azure Storage Account Access Key,azure_storage_account_key,resolved,2025-09-30T00:00:00Z,2026-03-10T00:00:00Z,https://github.com/TechCorp-Dev/prod-gateway/security/secret-scanning/36,active,,,,True,False,src/main/resources/.env,134,135,25,58,0cad77a2774261a902fe2dd72ac4ba2a2d18c226,https://api.github.com/repos/TechCorp-Dev/prod-gateway/git/blobs/0cad77a2774261a902fe2dd72ac4ba2a2d18c226,https://api.github.com/repos/TechCorp-Dev/prod-gateway/secret-scanning/alerts/36/locations,False
79,DataTeam-Hub,demo-gateway,GitLab Access Token,gitlab_access_token,open,2025-02-05T00:00:00Z,2025-04-20T00:00:00Z,https://github.com/DataTeam-Hub/demo-gateway/security/secret-scanning/79,unknown,,,,False,False,config/terraform/aws/ec2.tf,49,52,19,78,766708fc7505a457ffe0e17fbca1fff8d1d31f64,https://api.github.com/repos/DataTeam-Hub/demo-gateway/git/blobs/766708fc7505a457ffe0e17fbca1fff8d1d31f64,https://api.github.com/repos/DataTeam-Hub/demo-gateway/secret-scanning/alerts/79/locations,False
45,CloudNative-Org,project-microservice,Stripe API Key,stripe_api_key,resolved,2025-08-27T00:00:00Z,2025-11-10T00:00:00Z,https://github.com/CloudNative-Org/project-microservice/security/secret-scanning/45,unknown,,,,False,False,new_test.txt,174,176,10,107,191cc6e5ab954614a1cb69f24df31e0e7c7fd84a,https://api.github.com/repos/CloudNative-Org/project-microservice/git/blobs/191cc6e5ab954614a1cb69f24df31e0e7c7fd84a,https://api.github.com/repos/CloudNative-Org/project-microservice/secret-scanning/alerts/45/locations,True
65,CloudNative-Org,repo-api,Stripe API Key,stripe_api_key,dismissed,2025-05-18T00:00:00Z,2025-11-06T00:00:00Z,https://github.com/CloudNative-Org/repo-api/security/secret-scanning/65,active,,,,True,True,webgoat-lessons/secure-passwords/src/main/java/org/owasp/webgoat/Secrets.java,56,56,35,84,a54ab0b62f389eff38d74655d04ff0533d26d578,https://api.github.com/repos/CloudNative-Org/repo-api/git/blobs/a54ab0b62f389eff38d74655d04ff0533d26d578,https://api.github.com/repos/CloudNative-Org/repo-api/secret-scanning/alerts/65/locations,True
